book,chunk,text
1Co,102,ἀγάπη μακροθυμέω χρηστεύομαι ὁ ἀγάπη οὐ ζηλόω ⸂ἡ ἀγάπη⸃ οὐ περπερεύομαι οὐ φυσιόω οὐ ἀσχημονέω οὐ ζητέω ὁ ἑαυτοῦ οὐ παροξύνω οὐ λογίζομαι ὁ κακός οὐ χαίρω ἐπί ὁ ἀδικία συγχαίρω δέ ὁ ἀλήθεια · πᾶς στέγω πᾶς πιστεύω πᾶς ἐλπίζω πᾶς ὑπομένω ὁ ἀγάπη οὐδέποτε ⸀πίπτω εἴτε δέ προφητεία
1Co,103,καταργέω · εἴτε γλῶσσα παύω · εἴτε γνῶσις καταργέω ἐκ μέρος ⸀γάρ γιγνώσκω καί ἐκ μέρος προφητεύω · ὅταν δέ ἔρχομαι ὁ τέλειος ⸀τὸ ἐκ μέρος καταργέω ὅτε εἰμί νήπιος ⸂ἐλάλουν ὡς νήπιος φρονέω ὡς νήπιος λογίζομαι ὡς νήπιος⸃ · ⸀ὅτε γίγνομαι ἀνήρ καταργέω ὁ ὁ νήπιος βλέπω γάρ ἄρτι
1Co,104,διὰ εἴσοπτρον ἐν αἴνιγμα τότε δέ πρόσωπον πρός πρόσωπον · ἄρτι γιγνώσκω ἐκ μέρος τότε δέ ἐπιγιγνώσκω καθώς καί ἐπιγιγνώσκω νυνί δέ μένω πίστις ἐλπίς ἀγάπη · ὁ τρεῖς οὗτος μέγας δέ οὗτος ὁ ἀγάπη διώκω ὁ ἀγάπη ζηλόω δέ ὁ πνευματικός μᾶλλον δέ ἵνα προφητεύω ὁ γάρ λαλέω γλῶσσα
1Co,105,οὐ ἄνθρωπος λαλέω ⸀ἀλλά θεός οὐδείς γάρ ἀκούω πνεῦμα δέ λαλέω μυστήριον · ὁ δέ προφητεύω ἄνθρωπος λαλέω οἰκοδομή καί παράκλησις καί παραμυθία ὁ λαλέω γλῶσσα ἑαυτοῦ οἰκοδομέω · ὁ δέ προφητεύω ἐκκλησία οἰκοδομέω ἐθέλω δέ πᾶς ὑμεῖς λαλέω γλῶσσα μᾶλλον δέ ἵνα προφητεύω · μέγας ⸀δέ ὁ προφητεύω ἤ
1Co,106,ὁ λαλέω γλῶσσα ἐκτός εἰ μή ⸀διερμηνεύω ἵνα ὁ ἐκκλησία οἰκοδομή λαμβάνω ⸀Νῦν δέ ἀδελφός ἐάν ἔρχομαι πρός ὑμεῖς γλῶσσα λαλέω τίς ὑμεῖς ὠφελέω ἐάν μή σύ λαλέω ἤ ἐν ἀποκάλυψις ἤ ἐν γνῶσις ἤ ἐν προφητεία ἤ ἐν διδαχή ὅμως ὁ ἄψυχος φωνή δίδωμι εἴτε αὐλός εἴτε κιθάρα ἐάν
1Co,107,διαστολή ὁ φθόγγος μή ⸀δίδωμι πῶς γιγνώσκω ὁ αὐλέω ἤ ὁ κιθαρίζω καί γάρ ἐάν ἄδηλος ⸂φωνή σάλπιγξ⸃ δίδωμι τις παρασκευάζω εἰς πόλεμος οὕτω(ς) καί σύ διά ὁ γλῶσσα ἐάν μή εὔσημος λόγος δίδωμι πῶς γιγνώσκω ὁ λαλέω εἰμί γάρ εἰς ἀήρ λαλέω τοσοῦτος εἰ τυγχάνω γένος φωνή ⸀εἰμί ἐν
1Co,108,κόσμος καί ⸀οὐδείς ἄφωνος · ἐάν οὖν μή οἶδα ὁ δύναμις ὁ φωνή εἰμί ὁ λαλέω βάρβαρος καί ὁ λαλέω ἐν ἐγώ βάρβαρος οὕτω(ς) καί σύ ἐπεί ζηλωτής εἰμί πνεῦμα πρός ὁ οἰκοδομή ὁ ἐκκλησία ζητέω ἵνα περισσεύω ⸀Διό ὁ λαλέω γλῶσσα προσεύχομαι ἵνα διερμηνεύω ἐάν γάρ προσεύχομαι γλῶσσα ὁ
1Co,109,πνεῦμα ἐγώ προσεύχομαι ὁ δέ νόος ἐγώ ἄκαρπος εἰμί τίς οὖν εἰμί προσεύχομαι ὁ πνεῦμα προσεύχομαι δέ καί ὁ νόος · ψάλλω ὁ πνεῦμα ψάλλω δέ καί ὁ νόος · ἐπεί ἐάν ⸀εὐλογέω ⸀πνεῦμα ὁ ἀναπληρόω ὁ τόπος ὁ ἰδιώτης πῶς λέγω ὁ ἀμήν ἐπί ὁ σός εὐχαριστία ἐπεί τίς
1Co,110,λέγω οὐ οἶδα · σύ μέν γάρ καλός εὐχαριστέω άλλὰ ὁ ἕτερος οὐ οἰκοδομέω εὐχαριστέω ὁ ⸀θεός πᾶς ὑμεῖς μᾶλλον ⸀γλώσσα ⸀λαλέω · ἀλλά ἐν ἐκκλησία ἐθέλω πέντε λόγος ⸂τῷ νοΐ⸃ ἐγώ λαλέω ἵνα καί ἄλλος κατηχέω ἤ μυρίος λόγος ἐν γλῶσσα ἀδελφός μή παιδίον γίγνομαι ὁ φρήν ἀλλά ὁ
1Co,111,κακία νηπιάζω ὁ δέ φρήν τέλειος γίγνομαι ἐν ὁ νόμος γράφω ὅτι ἐν ἑτερόγλωσσος καί ἐν χεῖλος ⸀ἑτέρος λαλέω ὁ λαός οὗτος καί οὐδ ’ οὕτω(ς) εἰσακούω ἐγώ λέγω κύριος ὥστε ὁ γλῶσσα εἰς σημεῖον εἰμί οὐ ὁ πιστεύω ἀλλά ὁ ἄπιστος ὁ δέ προφητεία οὐ ὁ ἄπιστος ἀλλά ὁ
1Co,112,πιστεύω ἐάν οὖν συνέρχομαι ὁ ἐκκλησία ὅλος ἐπί ὁ αὐτός καί πᾶς ⸂λαλέω γλώσσαις⸃ εἰσέρχομαι δέ ἰδιώτης ἤ ἄπιστος οὐ λέγω ὅτι μαίνομαι ἐάν δέ πᾶς προφητεύω εἰσέρχομαι δέ τὶς ἄπιστος ἤ ἰδιώτης ἐλέγχω ὑπό πᾶς ἀνακρίνω ὑπό πᾶς ⸀τά κρυπτός ὁ καρδία αὐτός φανερός γίγνομαι καί οὕτω(ς) πίπτω ἐπί
1Co,113,πρόσωπον προσκυνέω ὁ θεός ἀπαγγέλλω ὅτι ⸂Ὄντως ὁ θεὸς⸃ ἐν σύ εἰμί τίς οὖν εἰμί ἀδελφός ὅταν συνέρχομαι ⸀ἕκαστος ψαλμός ἔχω διδαχή ἔχω ⸂ἀποκάλυψις ἔχω γλῶσσαν⸃ ἔχω ἑρμηνεία ἔχω · πᾶς πρός οἰκοδομή γίγνομαι εἴτε γλῶσσα τις λαλέω κατά δύο ἤ ὁ πλεῖστος τρεῖς καί ἀνά μέρος καί εἷς διερμηνεύω
1Co,114,· ἐάν δέ μή εἰμί ⸀διερμηνευτής σιγάω ἐν ἐκκλησία ἑαυτοῦ δέ λαλέω καί ὁ θεός προφήτης δέ δύο ἤ τρεῖς λαλέω καί ὁ ἄλλος διακρίνω · ἐάν δέ ἄλλος ἀποκαλύπτω κάθημαι ὁ πρῶτος σιγάω δύναμαι γάρ κατά εἷς πᾶς προφητεύω ἵνα πᾶς μανθάνω καί πᾶς παρακαλέω καί πνεῦμα προφήτης προφήτης
1Co,115,ὑποτάσσω οὐ γάρ εἰμί ἀκαταστασία ὁ θεός ἀλλά εἰρήνη ὡς ἐν πᾶς ὁ ἐκκλησία ὁ ἅγιος ὁ ⸀γυνή ἐν ὁ ἐκκλησία σιγάω οὐ γάρ ⸀ἐπιτρέπω αὐτός λαλέω · ἀλλά ⸀ὑποτάσσω καθώς καί ὁ νόμος λέγω εἰ δέ τις ⸀μανθάνω ἐθέλω ἐν οἶκος ὁ ἴδιος ἀνήρ ἐπερωτάω αἰσχρός γάρ εἰμί γυνή
1Co,116,⸂λαλέω ἐν ἐκκλησίᾳ⸃. ἤ ἀπό σύ ὁ λόγος ὁ θεός ἐξέρχομαι ἤ εἰς ὑμεῖς μόνος κατά-ἀντάω εἰ τις δοκέω προφήτης εἰμί ἤ πνευματικός ἐπιγιγνώσκω ὅς γράφω σύ ὅτι κύριος ⸀ἐστὶν · εἰ δέ τις ἀγνοέω ⸀ἀγνοέω ὥστε ἀδελφός ⸀μου ζηλόω ὁ προφητεύω καί ὁ λαλέω ⸂μή κωλύω γλώσσαις⸃ · πᾶς
1Co,117,⸀δέ εὐσχήμων καί κατά τάξις γίγνομαι γνωρίζω δέ ὑμεῖς ἀδελφός ὁ εὐαγγέλιον ὅς εὐαγγελίζω σύ ὅς καί παραλαμβάνω ἐν ὅς καί ἵστημι διὰ ὅς καί σῴζω τὶς λόγος εὐαγγελίζω ὑμεῖς εἰ κατέχω ἐκτός εἰ μή εἰκῇ πιστεύω παραδίδωμι γάρ σύ ἐν πρῶτος ὅς καί παραλαμβάνω ὅτι χριστός ἀποθνήσκω ὑπέρ ὁ
1Co,118,ἁμαρτία ἡμεῖς κατά ὁ γραφή καί ὅτι θάπτω καί ὅτι ἐγείρω ὁ ⸂ἡμέρα ὁ τρίτῃ⸃ κατά ὁ γραφή καί ὅτι ὁράω κηφᾶς εἶτα ὁ δώδεκα · ἔπειτα ὁράω ἐπάνω πεντακόσιοι ἀδελφός ἐφάπαξ ἐκ ὅς ὁ ⸀πολύς μένω ἕως ἄρτι τις ⸀δέ κοιμάομαι · ἔπειτα ὁράω ἰάκωβος εἶτα ὁ ἀπόστολος πᾶς
1Co,119,· ἔσχατος δέ πᾶς ὡσπερεί ὁ ἔκτρωμα ὁράω κἀγώ ἐγώ γάρ εἰμί ὁ ἐλάχιστος ὁ ἀπόστολος ὅς οὐ εἰμί ἱκανός καλέω ἀπόστολος διότι διώκω ὁ ἐκκλησία ὁ θεός · χάρις δέ θεός εἰμί ὅς εἰμί καί ὁ χάρις αὐτός ὁ εἰς ἐγώ οὐ κενός γίγνομαι ἀλλά περισσός αὐτός πᾶς κοπιάω
1Co,120,οὐ ἐγώ δέ ἀλλά ὁ χάρις ὁ θεός ⸀ἡ σύν ἐγώ εἴτε οὖν ἐγώ εἴτε ἐκεῖνος οὕτω(ς) κηρύσσω καί οὕτω(ς) πιστεύω εἰ δέ χριστός κηρύσσω ὅτι ἐκ νεκρός ἐγείρω πῶς λέγω ⸂ἐν σύ τινες⸃ ὅτι ἀνάστασις νεκρός οὐ εἰμί εἰ δέ ἀνάστασις νεκρός οὐ εἰμί οὐδέ χριστός ἐγείρω · εἰ
1Co,121,δέ χριστός οὐ ἐγείρω κενός ⸀ἄρα ὁ κήρυγμα ἡμεῖς ⸀κενός καί ὁ πίστις ⸀ὑμεῖς εὑρίσκω δέ καί ψευδόμαρτυς ὁ θεός ὅτι μαρτυρέω κατά ὁ θεός ὅτι ἐγείρω ὁ χριστός ὅς οὐ ἐγείρω εἴπερ ἆρα νεκρός οὐ ἐγείρω εἰ γάρ νεκρός οὐ ἐγείρω οὐδέ χριστός ἐγείρω · εἰ δέ χριστός οὐ
1Co,122,ἐγείρω μάταιος ὁ πίστις ⸀ὑμεῖς ἔτι εἰμί ἐν ὁ ἁμαρτία ὑμεῖς ἆρα καί ὁ κοιμάω ἐν χριστός ἀπόλλυμι εἰ ἐν ὁ ζωή οὗτος ⸂ἐν χριστός ἐλπίζω ἐσμὲν⸃ μόνος ἐλεεινός πᾶς ἄνθρωπος εἰμί νυνί δέ χριστός ἐγείρω ἐκ νεκρός ἀπαρχή ὁ ⸀κεκομέω ἐπεί γάρ διὰ ἄνθρωπος ⸀θάνατος καί διὰ ἄνθρωπος ἀνάστασις
1Co,123,νεκρός · ὥσπερ γάρ ἐν ὁ ἀδάμ πᾶς ἀποθνῄσκω οὕτω(ς) καί ἐν ὁ χριστός πᾶς ζῳοποιέω ἕκαστος δέ ἐν ὁ ἴδιος τάγμα · ἀπαρχή χριστός ἔπειτα ὁ ὁ χριστός ἐν ὁ παρουσία αὐτός · εἶτα ὁ τέλος ὅταν ⸀παραδιδῷ ὁ βασιλεία ὁ θεός καί πατήρ ὅταν καταργέω πᾶς ἀρχή καί
1Co,124,πᾶς ἐξουσία καί δύναμις δεῖ γάρ αὐτός βασιλεύω ἄχρι ⸀οὗ τίθημι πᾶς ὁ ἐχθρός ὑπό ὁ πούς αὐτός ἔσχατος ἐχθρός καταργέω ὁ θάνατος πᾶς γάρ ὑποτάσσω ὑπό ὁ πούς αὐτός ὅταν δέ εἶπον ὅτι πᾶς ὑποτάσσω δῆλος ὅτι ἐκτός ὁ ὑποτάσσω αὐτός ὁ πᾶς ὅταν δέ ὑποτάσσω αὐτός ὁ πᾶς
1Co,125,⸀τότε αὐτός ὁ υἱός ὑποτάσσω ὁ ὑποτάσσω αὐτός ὁ πᾶς ἵνα εἰμί ὁ θεός ⸀πᾶς ἐν πᾶς ἐπεί τίς ποιέω ὁ βαπτίζω ὑπέρ ὁ νεκρός εἰ ὅλος νεκρός οὐ ἐγείρω τίς καί βαπτίζω ὑπέρ ⸀αὐτός τίς καί ἐγώ κινδυνεύω πᾶς ὥρα κατά ἡμέρα ἀποθνῄσκω νή ὁ ὑμέτερος ⸀καύχησις ὅς ἔχω
1Co,126,ἐν χριστός ἰησοῦς ὁ κύριος ἡμεῖς εἰ κατά ἄνθρωπος θηριομαχέω ἐν ἔφεσος τίς ἐγώ ὁ ὄφελος εἰ νεκρός οὐ ἐγείρω ἐσθίω καί πίνω αὔριον γάρ ἀποθνῄσκω μή πλανάω · φθείρω ἦθος χρηστός ὁμιλία κακός ἐκνήφω δίκαιος καί μή ἁμαρτάνω ἀγνωσία γάρ θεός τις ἔχω · πρός ἐντροπή σύ ⸀λαλέω ἀλλά
1Co,127,λέγω τις · πῶς ἐγείρω ὁ νεκρός ποῖος δέ σῶμα ἔρχομαι ⸀ἄφρων σύ ὅς σπείρω οὐ ζῳοποιέω ἐάν μή ἀποθνήσκω · καί ὅς σπείρω οὐ ὁ σῶμα ὁ γίγνομαι σπείρω ἀλλά γυμνός κόκκος εἰ τυγχάνω σῖτος ἤ τις ὁ λοιπός · ὁ δέ θεός ⸂δίδωμι αὐτῷ⸃ σῶμα καθώς ἐθέλω καί
1Co,128,ἕκαστος ὁ σπέρμα ⸀ἴδιος σῶμα οὐ πᾶς σάρξ ὁ αὐτός σάρξ ἀλλά ἄλλος μέν ἄνθρωπος ἄλλος δέ σάρξ κτῆνος ἄλλος δέ ⸂σὰρξ πτηνῶν⸃ ἄλλος δέ ⸀ἰχθύς καί σῶμα ἐπουράνιος καί σῶμα ἐπίγειος · ἀλλά ἕτερος μέν ὁ ὁ ἐπουράνιος δόξα ἕτερος δέ ὁ ὁ ἐπίγειος ἄλλος δόξα ἥλιος καί ἄλλος
1Co,129,δόξα σελήνη καί ἄλλος δόξα ἀστήρ ἀστήρ γάρ ἀστήρ διαφέρω ἐν δόξα οὕτω(ς) καί ὁ ἀνάστασις ὁ νεκρός σπείρω ἐν φθορά ἐγείρω ἐν ἀφθαρσία · σπείρω ἐν ἀτιμία ἐγείρω ἐν δόξα · σπείρω ἐν ἀσθένεια ἐγείρω ἐν δύναμις · σπείρω σῶμα ψυχικός ἐγείρω σῶμα πνευματικός ⸀Εἰ εἰμί σῶμα ψυχικός ⸂ἔστιν
1Co,130,καὶ⸃ πνευματικός οὕτω(ς) καί γράφω · γίγνομαι ὁ πρῶτος ἄνθρωπος ἀδάμ εἰς ψυχή ζῶ · ὁ ἔσχατος ἀδάμ εἰς πνεῦμα ζῳοποιέω άλλὰ οὐ πρῶτος ὁ πνευματικός ἀλλά ὁ ψυχικός ἔπειτα ὁ πνευματικός ὁ πρῶτος ἄνθρωπος ἐκ γῆ χοϊκός ὁ δεύτερος ⸀ἄνθρωπος ἐκ οὐρανός οἷος ὁ χοϊκός τοιοῦτος καί ὁ χοϊκός
1Co,131,καί οἷος ὁ ἐπουράνιος τοιοῦτος καί ὁ ἐπουράνιος · καί καθώς φορέω ὁ εἰκών ὁ χοϊκός ⸀φορέο καί ὁ εἰκών ὁ ἐπουράνιος οὗτος δέ φημί ἀδελφός ὅτι σάρξ καί αἷμα βασιλεία θεός κληρονομέω οὐ ⸀δύναμαι οὐδέ ὁ φθορά ὁ ἀφθαρσία κληρονομέω ἰδού μυστήριον σύ λέγω · ⸀πᾶς οὐ κοιμάομαι πᾶς
1Co,132,δέ ἀλλάσσω ἐν ἄτομος ἐν ῥιπή ὀφθαλμός ἐν ὁ ἔσχατος σάλπιγξ · σαλπίζω γάρ καί ὁ νεκρός ἐγείρω ἄφθαρτος καί ἐγώ ἀλλάσσω δεῖ γάρ ὁ φθαρτός οὗτος ἐνδύω ἀφθαρσία καί ὁ θνητός οὗτος ἐνδύω ἀθανασία ὅταν δέ ὁ ⸂φθαρτός οὗτος ἐνδύω ἀφθαρσία καί τὸ⸃ θνητός οὗτος ἐνδύω ⸀ἀθανασία τότε γίγνομαι
1Co,133,ὁ λόγος ὁ γράφω · καταπίνω ὁ θάνατος εἰς νῖκος ποῦ σύ θάνατος ὁ ⸂νῖκος ποῦ σύ θάνατος ὁ κέντρον⸃ ὁ δέ κέντρον ὁ θάνατος ὁ ἁμαρτία ὁ δέ δύναμις ὁ ἁμαρτία ὁ νόμος · ὁ δέ θεός χάρις ὁ δίδωμι ἐγώ ὁ νῖκος διά ὁ κύριος ἡμεῖς ἰησοῦς χριστός
1Co,134,ὥστε ἀδελφός ἐγώ ἀγαπητός ἑδραῖος γίγνομαι ἀμετακίνητος περισσεύω ἐν ὁ ἔργον ὁ κύριος πάντοτε οἶδα ὅτι ὁ κόπος ὑμεῖς οὐ εἰμί κενός ἐν κύριος περί δέ ὁ λογεία ὁ εἰς ὁ ἅγιος ὥσπερ διατάσσω ὁ ἐκκλησία ὁ γαλατία οὕτω(ς) καί ὑμεῖς ποιέω κατά εἷς ⸀σαββάτου ἕκαστος ὑμεῖς παρά ἑαυτοῦ τίθημι
1Co,135,θησαυρίζω ὅς τὶς ⸀ἐάν εὐοδόω ἵνα μή ὅταν ἔρχομαι τότε λογεῖα γίγνομαι ὅταν δέ παραγίγνομαι ὅς ⸀ἐάν δοκιμάζω διὰ ἐπιστολή οὗτος πέμπω ἀποφέρω ὁ χάρις ὑμεῖς εἰς Ἰεροσόλυμα · ἐάν δέ ⸂ἄξιος ᾖ⸃ ὁ ἐγώ πορεύομαι σύν ἐγώ πορεύομαι ἔρχομαι δέ πρός σύ ὅταν μακεδονία διέρχομαι μακεδονία γάρ διέρχομαι πρός
1Co,136,ὑμεῖς δέ τυγχάνω ⸀παραμενῶ ἤ ⸀καὶ παραχειμάζω ἵνα ὑμεῖς ἐγώ προπέμπω οὗ ἄν πορεύομαι οὐ ἐθέλω γάρ ὑμεῖς ἄρτι ἐν πάροδος εἶδον ἐλπίζω ⸀γάρ χρόνος τὶς ἐπιμένω πρός σύ ἐάν ὁ κύριος ⸀ἐπιτρέπω ⸀ἐπιμενῶ δέ ἐν ἔφεσος ἕως ὁ πεντηκοστή · θύρα γάρ ἐγώ ἀνοίγνυμι μέγας καί ἐνεργής καί ἀντίκειμαι
